term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,03,10,,3,本院委員李彥秀等15人臨時提案，鑒於近日國內食安問題頻傳，農藥開放、塑化劑去毒化、戴奧辛污染雞蛋等食安問題相關單位處理失當，政府「食安五環」已然破功。另依據消保處報告指出，國內雞蛋約2成1有藥物殘留問題，雞蛋年產量近68億顆之比例換算，約有14億顆雞蛋不合格，且戴奧辛污染農產品之問題已非首例，民國94年已發生過戴奧辛污染鴨蛋事件，共銷毀2萬3653隻鴨子、130萬顆鴨蛋，不僅對國人健康造成嚴重傷害，對合法飼養業者亦是沉重打擊，本次爆發戴奧辛污染雞蛋之類似案例，可見國內食安風險評估完全失靈，食安五環中的源頭控管形同虛設。爰建請農委會建立動植物用飼（肥）料完整追蹤溯源機制，設立動植物用飼（肥）料原料登記制度，飼料商須備存飼料交易記錄，以利於源頭控管，更有效追蹤飼料來源及迅速採取行動，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_003.pdf,0903,
09,03,10,,4,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,10,,5,本院委員賴士葆等16人臨時提案，查政府努力推動綠能，封存核電，欲打造無核家園，給民眾乾淨的生活環境；但迄今台灣空污情形持續嚴重！為保障民眾健康，維護空氣品質，爰提案要求行政院要求跨部會進行空污改善作為，使今年全年空氣品質指標達紅色及以上之不良天數，較去年減少二十天，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_005.pdf,0903,
09,03,10,,6,本院委員王育敏等14人臨時提案，有鑑於產業訓儲替代役上路後爭議不斷，其審核通過企業中，與原經濟部所規劃「推動中堅企業躍升計畫」之目的有所落差，恐有違產業訓儲替代役政策原意。另查，其申請產業儲訓替代役公司行號中，不少企業有勞檢違規紀錄，役男於服役期間恐有過勞疑慮。爰建請內政部會同國防部及勞動部，重新檢討修正產業訓儲替代役政策方向與服役單位篩選，並研擬服役期間之勞動檢查計畫，以保障替代役男服役期間之權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_005.pdf,0903,
09,03,10,,7,本院委員張麗善等18人臨時提案，有鑑於蔡政府上台之後環保署推出新的空氣品質指標AQI，放寬紫色等級的PM2.5濃度標準，將紫色等級之認定標準從大於70微克/立方公尺提高到大於150微克/立方公尺，等於是將空汙指標上修，濃度大於150微克/立方公尺才算「非常不良」的紫色等級，惟日本和英國的PM2.5指標，其空污濃度超過70微克/立方公尺就是最糟糕的等級，台灣民眾也對空污達「紫爆」等級就必須減少出門或穿戴防護措施有所認知與警覺性，如今指標上修卻疏於宣導空污若達橘警，敏感族群就應避免外出；若達紅害，敏感族群應限制在戶內，一般民眾減少外出。爰要求行政院應責成相關單位全力宣導，避免民眾及幼童囿於過去認知身陷空污危害卻不自知，並研擬AQI指標若達紅害標準，相關火力發電電廠之降載措施，並於今年夏天啟用，以維空氣品質暨民眾健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_007.pdf,0903,
09,03,10,,8,本院委員吳志揚、徐榛蔚、黃昭順、蔣萬安等11人臨時提案，有鑑於特殊教育法第18條已明定特殊教育與相關服務措施提供與設施設置，以確保身心障礙者受教之權利。惟國內高級中等學校中仍有部分並未依法設立適當之無障礙設施，據統計截至105年8月底，171所國立高級中等學校中應設置無障礙設施而未設置者尚有105所，所需設置無障礙設施計有1939項，明顯未顧及身障者之受教權，亟需進行督導並要求改善，故此建請政府相關單位，針對公私立高級中等學校進行校園無障礙設施總體檢，並限期提出改善方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/04-1061017/0904041061017_003.pdf,0903,
09,03,10,,9,本院委員蔣乃辛等18人臨時提案，有鑑於2015年7月施行的溫室氣體減量與管理法，明定溫室氣體減排目標，2050年二氧化碳須降為1.225億公噸；而我國2015年9月也對國際社會承諾，2030年溫室氣體排放量減為2.14億公噸。但根據工研院報告，2030年二氧化碳排放量卻將達3.11億公噸，超出承諾值9700萬公噸，根本無法踐履對國際的減碳承諾，更不利溫減法所定的目標。為維護國人健康及落實環境保護，本席等要求行政院針對氣候變遷的威脅，儘速訂定減緩與調適的對策；建置極端氣候事件預警暨緊急應變機制，以避免與減緩對國內環境的破壞，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_009.pdf,0903,
09,03,10,,10,本院委員盧秀燕等11人臨時提案，有鑑於校園營養午餐開辦的初衷，是「幫助無法為孩子送餐的雙薪家庭，讓他們的孩子也可以吃到剛出爐的美味營養餐點。」農委會在106年3月底宣布，於該年9月起，學校午餐食材必須全面使用國產食材，且必須符合四章一Q規範。如今事隔不到兩個禮拜政策再度髮夾彎，從「強制」變「鼓勵」，使得目前尚有多個縣市未表態加入試辦。爰此，本席要求行政院將全國各縣市政府納入四章一Q政策，以維護孩子們「美味、安全、營養」的基本人權，同時啟動改善營養午餐品質，又可挽救農村經濟危機，提昇糧食自給率，並拯救台灣生態環境，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_002.pdf,0903,
09,03,10,,11,本院委員黃偉哲等15人臨時提案，鑑於近年偽藥事件時有所聞，而偽藥對用藥民眾生命安全危害甚大，經查目前國內並無要求藥廠藥商包裝藥物時應有防偽標籤之規定，不利民眾或藥局辨識藥物真偽，爰建請衛生福利部研擬輔導國內藥廠藥商設計各自的防偽標籤，方便民眾或藥局購買藥物時辨識真偽，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_011.pdf,0903,
09,03,10,,12,本院委員周春米等17人臨時提案，鑑於屏東縣屬於南北狹長的地形，由於境內缺乏高鐵，高（快）速公路建設不足，一旦在最南端的鵝鑾鼻發生交通意外或海上事故，傷患的運送只能使用省道等一般公路系統，而在鵝鑾鼻到屏東市路程計約106公里、到高雄市路程計約115公里的情況下，勢將嚴重延誤最佳醫療時機。爰要求行政院研議內政部空中勤務總隊進駐恆春機場，以提供屏東醫療後送等相關服務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_012.pdf,0903,
09,03,10,,13,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0903,
09,03,10,,14,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,10,,15,本院委員江啟臣等16人臨時提案，有鑑於現行食品安全衛生管理法規定，當中央主管機關欲作成涉及民眾重大權益事項之食品安全管理措施前，並沒有召開聽證會或公聽會之規定，只有所謂的專家會議，而這些專家往往淪為只是諮詢會議或背書會議的一員，決策過程充滿黑箱及不透明。爰此，提案要求行政院應該儘速推動修法，強制要求主管機關欲修改任何改變現行規定的食品安全標準前，都應該召開聽證會，使決策程序公開透明，讓人民有充分參與的機會，維護民眾食的安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_015.pdf,0903,
09,03,10,,16,本院委員莊瑞雄等11人臨時提案，有鑑於我國正邁向非核家園，現今各核電廠均在計畫退役。為保障我國國土環境安全，退役計畫中均有將核電廠附近環境土壤、氣象、噪音等等自然物質做一測量監測，但在計測計畫中卻獨漏檢測附近居民之輻射量。根據衛生福利部公告之蘭嶼鄉相關的衛生統計資料，如死因統計、癌症登記統計等資訊；初步完成蘭嶼人口學結構以及白血病、甲狀腺癌等四個與輻射高度相關的癌症發生率，均明顯高於其他縣市。衛福部報告中並指出，核廢料所產生放射性物質時，其釋放的方式以及排出的方式，會直接影響到環境，然後在環境不斷的循環中間接傷害到人體，造成人體在健康方面出現一些特有的疾病或是死亡。因此應成立專案計畫，深入觀察放射性物質是否洩漏在蘭嶼附近之任何區域內，使得當地居民間接攝取到這些物質後，於自身累積過量的劑量值，而導致的一些病變或死亡。且由於輻射對健康的影響可能具有遺傳效應，加上輻射的遺傳效應僅發生於具有生育能力的生物或其後代，有鑑於維護我國國民健康及我國生育力，故要求行政院、經濟部應責同相關部會，提出核電廠附近居民長期健康與安全評估及健康流行病學之檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_016.pdf,0903,
09,03,10,,17,本院委員林德福等20人臨時提案，有鑑於「緊急醫療救護法」規定，政府應公告須設置自動體外心臟電擊去顫器（AED）之公共場所。目前，僅高中以上學校必須設置AED。日前有一國小學童上體育課跑步後，突感身體不適昏倒，救護人員趕到現場發現男童心跳停止，緊急施以CPR經搶救後無效，令人遺憾。本席建請行政院應將國小、國中納入應置有自動體外心臟電擊去顫器（AED）之公共場所，以把握患者突然心跳停止的黃金救援時間，立即給予AED電擊搭配施作CPR，增加搶救生命的機會，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_017.pdf,0903,
09,03,11,,1,本院委員曾銘宗等19人臨時提案，鑒於「前瞻基礎建設特別條例草案」中所提相關建設計畫多未進行可行性分析，也未進行成本效益分析，應撤回重擬，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_002.pdf,0903,
09,03,11,,2,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,11,,3,本院委員李彥秀等14人臨時提案，鑒於我國學幼童齲齒狀況嚴重，然據實證醫學研究指出，牙齒塗氟得有效降低兒童齲齒率，而如何提高塗氟利用率，積極推廣社區巡迴塗氟服務，使牙醫師至幼托園所為幼童施作塗氟，同時落實衛生教育，乃為一有效之執行策略。詎衛生福利部卻漸縮減社區巡迴塗氟服務，忽視幼童因師長帶領及同伴學習效應，誠有助於提高塗氟利用率。爰建請衛生福利部於一個月內研議將社區巡迴塗氟服務擴及全國，俾利緩減幼童齲齒問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/02-1061003/0904021061003_003.pdf,0903,
09,03,11,,4,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,11,,5,本院委員蔣乃辛等17人臨時提案，有鑑於消基會公布，公務機關爆資安大漏洞，近1年來個資外洩超過13萬筆；其中以台北市資訊局的「薪資發放管理系統」出包最嚴重，外洩數量約7萬筆，其次則是勞動部，以及中華郵政、外交部，這些外洩資訊包括身分證字號、住家地址、電話號碼、健保與勞保加保記錄、銀行及信用卡資料等，一旦被有心人掌握，將嚴重損害民眾權益與人身安全。另資安專家透露，公家機關未報案黑數，恐怕是被揭露的數倍，那才是真正令人擔憂的問題。為維護國人個資及生命財產的安全，要求行政院制定資安專法，規範公私機關妥善管理國人個資，明定洩露個資的罰則與賠償方案，並課以定期維護網站資料庫安全之責，避免駭客入侵；檢討「檢察機關打擊民生犯罪專案實施計畫」，將資安問題納入執行範圍，調查個資竊取、濫用等不法情事，以保障人民權益，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201705/1060502089900200_050918521.doc,0903,
09,03,11,,6,本院委員吳志揚等16人臨時提案，鑒於大客車駕駛肩負全車乘客生命安全，如若工時過長，導致無法正常駕駛，對於車上乘客以及行駛路段的車輛與民眾，皆有極大影響。近期接獲民眾陳情，桃園客運等多家業者，有出現疲勞駕駛的狀況，此舉已嚴重影響乘客及路人之生命安全，故此特請政府重新就大客車業者勞動檢查相關規範提出檢討並嚴格規範與建立監督流程，在敦促各級地方政府補足勞檢人力落實勞動檢查的同時，追蹤各地勞工局勞檢狀況與後續處理情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_010.pdf,0903,
09,03,11,,7,本院委員簡東明等22人臨時提案，鑑於目前「前瞻基礎建設計畫」雖然舉債編列超過8800億元以上經費以推動重大建設，但項目上嚴重遺漏原住民族地區所亟需之農路、危險道路、橋樑等等交通建設經費，且一半以上用於軌道建設經費，漠視原住民族地區目前所面臨之交通問題，其預算上更付之闕如。因此，爰提案要求行政院重行考量前瞻計畫預算編列方向，應符合原住民族人口比例原則，並編列農路等交通建設預算用於原住民族地區，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_004.pdf,0903,
09,03,11,,8,本院委員林德福等12人臨時提案，有鑑於各國致力「工業4.0」與「數位金融」的發展，許多人認為將帶來新的商機與就業機會，但也有學者專家認為政府應該預做準備，避免大規模失業潮發生。微軟創辦人比爾蓋茲主張政府應該要向使用機器人的公司課稅，以替被機器人取代的人力另謀出路。以我國為例，聘僱外國人的雇主應繳納「就業安定費」，政府設立「就業安定基金」促進國民就業，以彌補對國家社會所造成的社會成本。本席爰提案要求行政院應進行研議，未來是否應對大規模使用機器人之業者立法要求繳納「就業安定費」，以促進國民就業、提升勞工福祉之用，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_009.pdf,0903,
09,03,11,,9,本院委員賴士葆等12人臨時提案，根據資策會「行動APP消費者調查分析」顯示，台灣每人平均自行下載16個的APP，每人每天約主動開啟6個APP，每周平均使用約9個APP，其中google play、Apple store、LINE等外國跨境電商，因並未在台灣設立營業據點，依法無據促使其消費問題與爭議層出不窮。然而，事實上經濟部自94年起，即開始輔導台北市電子商務消費者協會（簡稱「SOSA」），推動建置「線上選擇性爭議處理機制」（以下簡稱ODR）平台，惟SOSA目前僅有與美國BBB OnLine及新加坡Trust SG等組織相互結合，且截至105年11月加入該平台的國內線上業者僅有94家，針對未加入該平台機制之線上業者，SOSA僅能受理申訴而無法調解，突顯主管單位解決國內網購交易糾紛的成效不彰。有鑑於此，為增加國內相關消費者跨境電商消費知識，以及該管道的救濟實效，爰提案要求行政院及其相關單位，應於半年內提升加入ODR平台之線上業者比率達50%，同時於一年內提升連結之國際電商消費糾紛處理組織達5國以上，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_012.pdf,0903,
09,03,11,,10,本院委員江啟臣等14人，有鑑於一例一休當初實施的目的是為了扭轉臺灣過勞之惡名，然而修法通過實施至今，社會工作效率未見提升，勞工工時未見減少，雇主勞工無人滿意，此種修法應予檢討。更進一步來說，日前民間企業公布一份最新調查發現，台灣上班族每日平均工時九小時，較去年的統計數據8.9小時略微增加，顯示政府實施一例一休之後，勞工工時並無顯著下降；粗估全國潛在過勞族超過5成，高達455萬人；勞保局也統計2011年到2015年台灣共有163人被認定為過勞死，平均每11天就有1人死亡，而因為過勞導致職業傷害的黑數更是難以想像。亞洲年總工時最高的國家是新加坡，韓國次之，台灣排第三，究竟該如何改善過勞的問題，主管機關應有積極的對策。爰此，要求行政院應立即檢討一例一休制度實施至今的問題，消除台灣過勞之島的惡名。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/11-1060502/0903111060502_010.pdf,0903,
09,03,11,,11,本院委員盧秀燕等11人臨時提案，有鑑於校園營養午餐開辦的初衷，是「幫助無法為孩子送餐的雙薪家庭，讓他們的孩子也可以吃到剛出爐的美味營養餐點。」農委會在106年3月底宣布，於該年9月起，學校午餐食材必須全面使用國產食材，且必須符合四章一Q規範。如今事隔不到兩個禮拜政策再度髮夾彎，從「強制」變「鼓勵」，使得目前尚有多個縣市未表態加入試辦。爰此，本席要求行政院將全國各縣市政府納入四章一Q政策，以維護孩子們「美味、安全、營養」的基本人權，同時啟動改善營養午餐品質，又可挽救農村經濟危機，提昇糧食自給率，並拯救台灣生態環境，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_002.pdf,0903,
09,03,11,,12,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0903,
09,03,11,,13,本院委員Kolas Yotaka、林靜儀等13人臨時提案，為原住民族歷史正義及轉型正義，政府應正視蘭嶼居民未受核能發電之利，卻長期將放射性廢料置於蘭嶼；蘭嶼長期處於醫療資源不足之狀態，當地衛生所處理量能有限，且後送不易。爰請經濟部、衛生福利部及原住民族委員會依說明意旨，從速完成所列事項，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_016.pdf,0903,
09,03,11,,14,本院委員李麗芬、呂孫綾等17人，鑒於依據衛生福利部中央健康保險署2012年至2016年18歲以下兒少各年齡層憂鬱症門診人數資料統計顯示，13至18歲就診人數每年平均數約5500人，顯見兒少於國高中職階段始受憂鬱症困擾，所帶來之各層面影響，已嚴重傷害兒少身心發展。爰此，建請行政院應建立兒少心理健康之預防與醫療措施，完備青少年友善心理健康諮詢環境，引導師生家長以正確心態面對青少年憂鬱症，並針對我國兒少心理健康定期進行研究，建置相關統計資料庫，以建立青少年憂鬱症防護網絡。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_011.pdf,0903,
09,03,11,,15,本院委員黃偉哲等11人臨時提案，有鑑於國內電動機車在電池、充電器與車身間的接頭未有統一規格，造成國內電動機車廠商各自採用不同規格的接頭，既不便設置共用的充電站，又不利使用者維修，導致市場難以發展，爰建請經濟部研擬電動機車電池接頭、充電器與車身間之規格標準化相關辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_008.pdf,0903,
09,03,11,,16,本院委員黃國書等16人臨時提案，體育改革是全民的期待，本席也於3/21之質詢中向林全院長提醒，當前體育改革之三大阻礙即為不民主的單項協會、高齡的體發會以及行政失能的體育署，然在質詢之後，行政院對於相關問題之改善卻依然石沉大海，也讓關心體育改革民眾質疑行政院之體育改革宣示只是口號。是故，為宣示政府自身落實體育改革之決心，爰請行政院於一個月內向立法院提出：(1)體發會擴大青年參與之規劃與期程。(2)體育署內部組織改革與效能提升之規劃、期程與具體作法，以及在去年奧運過後發生之選手與協會爭議，體育署因行政怠惰、消極面對改革、縱容單項協會打壓選手，以致影響選手權益於日前再次發生戴資穎陳情國家隊球衣狀況等情事之九職等以上人員懲處報告，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201705/1060502089901200_050918581.doc,0903,
09,03,12,,1,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,12,,2,本院委員曾銘宗等19人臨時提案，鑒於「前瞻基礎建設特別條例草案」中所提相關建設計畫多未進行可行性分析，也未進行成本效益分析，應撤回重擬，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_002.pdf,0903,
09,03,12,,3,本院委員李彥秀等11人臨時提案，有鑒於五月為個人綜合所得稅申報月份，然國稅局之報稅作業系統卻屢出問題，先是於五月一日報稅首日報稅平台異常，導致網路報稅流程停擺約6小時；後又分別傳出使用特定作業系統電腦無法順利報稅或金額有誤等情形，財政部應責成權責機關蒐集相關網路報稅使用體驗及申訴後，立即要求廠商先行修補作業程式，並於兩周內提出完整之改善報告，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_003.pdf,0903,
09,03,12,,4,本院委員簡東明等22人臨時提案，鑑於目前「前瞻基礎建設計畫」雖然舉債編列超過8800億元以上經費以推動重大建設，但項目上嚴重遺漏原住民族地區所亟需之農路、危險道路、橋樑等等交通建設經費，且一半以上用於軌道建設經費，漠視原住民族地區目前所面臨之交通問題，其預算上更付之闕如。因此，爰提案要求行政院重行考量前瞻計畫預算編列方向，應符合原住民族人口比例原則，並編列農路等交通建設預算用於原住民族地區，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_004.pdf,0903,
09,03,12,,5,本院委員王育敏等14人臨時提案，有鑑於產業訓儲替代役上路後爭議不斷，其審核通過企業中，與原經濟部所規劃「推動中堅企業躍升計畫」之目的有所落差，恐有違產業訓儲替代役政策原意。另查，其申請產業儲訓替代役公司行號中，不少企業有勞檢違規紀錄，役男於服役期間恐有過勞疑慮。爰建請內政部會同國防部及勞動部，重新檢討修正產業訓儲替代役政策方向與服役單位篩選，並研擬服役期間之勞動檢查計畫，以保障替代役男服役期間之權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_005.pdf,0903,
09,03,12,,6,本院委員盧秀燕等11人臨時提案，有鑑於校園營養午餐開辦的初衷，是「幫助無法為孩子送餐的雙薪家庭，讓他們的孩子也可以吃到剛出爐的美味營養餐點。」農委會在106年3月底宣布，於該年9月起，學校午餐食材必須全面使用國產食材，且必須符合四章一Q規範。如今事隔不到兩個禮拜政策再度髮夾彎，從「強制」變「鼓勵」，使得目前尚有多個縣市未表態加入試辦。爰此，本席要求行政院將全國各縣市政府納入四章一Q政策，以維護孩子們「美味、安全、營養」的基本人權，同時啟動改善營養午餐品質，又可挽救農村經濟危機，提昇糧食自給率，並拯救台灣生態環境，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_002.pdf,0903,
09,03,12,,7,本院委員蔣乃辛等17人臨時提案，有鑑於消基會公布，公務機關爆資安大漏洞，近1年來個資外洩超過13萬筆；其中以台北市資訊局的「薪資發放管理系統」出包最嚴重，外洩數量約7萬筆，其次則是勞動部，以及中華郵政、外交部，這些外洩資訊包括身分證字號、住家地址、電話號碼、健保與勞保加保記錄、銀行及信用卡資料等，一旦被有心人掌握，將嚴重損害民眾權益與人身安全。另資安專家透露，公家機關未報案黑數，恐怕是被揭露的數倍，那才是真正令人擔憂的問題。為維護國人個資及生命財產的安全，要求行政院制定資安專法，規範公私機關妥善管理國人個資，明定洩露個資的罰則與賠償方案，並課以定期維護網站資料庫安全之責，避免駭客入侵；檢討「檢察機關打擊民生犯罪專案實施計畫」，將資安問題納入執行範圍，調查個資竊取、濫用等不法情事，以保障人民權益，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201705/1060502089900200_050918521.doc,0903,
09,03,12,,8,本院委員江啟臣、顏寬恒等15人，有鑑於少子化問題日漸嚴重，為鼓勵國人願意生育，有能力養育，政府除提供育兒津貼外，必須要提出真正有效的輔助措施，由於目前公共托育機構仍不充足，許多父母為了找公共托育必須登記、排隊、抽籤，疲於奔命，工作與育兒之間難以兼顧，爰此，要求行政院應立即盤點全國幼兒托育資源，研議公托普及政策，提供平價、優質、普及且便利的公共托育機制，減輕現代父母的壓力與負擔。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_007.pdf,0903,
09,03,12,,9,本院委員林德福等12人臨時提案，有鑑於各國致力「工業4.0」與「數位金融」的發展，許多人認為將帶來新的商機與就業機會，但也有學者專家認為政府應該預做準備，避免大規模失業潮發生。微軟創辦人比爾蓋茲主張政府應該要向使用機器人的公司課稅，以替被機器人取代的人力另謀出路。以我國為例，聘僱外國人的雇主應繳納「就業安定費」，政府設立「就業安定基金」促進國民就業，以彌補對國家社會所造成的社會成本。本席爰提案要求行政院應進行研議，未來是否應對大規模使用機器人之業者立法要求繳納「就業安定費」，以促進國民就業、提升勞工福祉之用，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_009.pdf,0903,
09,03,12,,10,本院委員吳志揚等16人臨時提案，鑒於大客車駕駛肩負全車乘客生命安全，如若工時過長，導致無法正常駕駛，對於車上乘客以及行駛路段的車輛與民眾，皆有極大影響。近期接獲民眾陳情，桃園客運等多家業者，有出現疲勞駕駛的狀況，此舉已嚴重影響乘客及路人之生命安全，故此特請政府重新就大客車業者勞動檢查相關規範提出檢討並嚴格規範與建立監督流程，在敦促各級地方政府補足勞檢人力落實勞動檢查的同時，追蹤各地勞工局勞檢狀況與後續處理情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/12-1060509/0903121060509_010.pdf,0903,
