term|sessionPeriod|sessionTimes|item|selectTerm|Unnamed: 5|name|clean item|segmented_words|likelihood|party
9|1|2|六、本院王委員惠美，鑑於彰化縣和美、線西、伸港三鄉鎮高中職升學資源不足，招生名額遠低於國中畢業生人數，嚴重影響當地學子受教權益，爰建請政府相關單位於當地增設高中，以保障在地學生升學機會，特向行政院提出質詢。|901||王惠美|鑑於彰化縣和美、線西、伸港三鄉鎮高中職升學資源不足，招生名額遠低於國中畢業生人數，嚴重影響當地學子受教權益，爰建請政府相關單位於當地增設高中，以保障在地學生升學機會，特向行政院提出質詢。|['鑑於', '彰化縣', '和', '美', '、', '線西', '、', '伸港', '三', '鄉鎮', '高中', '職', '升學', '資源', '不足', '，', '招生', '名額', '遠', '低於', '國中', '畢業生', '人數', '，', '嚴重', '影響', '當地', '學子', '受', '教', '權益', '，', '爰', '建請', '政府', '相關', '單', '位於', '當地', '增設', '高中', '，', '以', '保障', '在', '地', '學生', '升學', '機會', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.467694282531738|中國國民黨
9|1|2|七、本院王委員惠美，有鑒於國內中部各縣市於去年下半年起陸續出現「垃圾危機」，大量民生及事業廢棄物無法進入焚化爐焚燒，只能堆積在垃圾處理場曝曬、雨淋，造成病媒蚊及細菌滋生，嚴重危害各縣市居民健康；為解決垃圾無處燒的窘境，環保署應積極協調各縣市政府有效發揮區域合作機制，建立風險預估及應變管理機制，特向行政院提出質詢。|901||王惠美|有鑒於國內中部各縣市於去年下半年起陸續出現「垃圾危機」，大量民生及事業廢棄物無法進入焚化爐焚燒，只能堆積在垃圾處理場曝曬、雨淋，造成病媒蚊及細菌滋生，嚴重危害各縣市居民健康；為解決垃圾無處燒的窘境，環保署應積極協調各縣市政府有效發揮區域合作機制，建立風險預估及應變管理機制，特向行政院提出質詢。|['有鑒於', '國內', '中部', '各縣市', '於', '去年', '下半年', '起', '陸續', '出現', '「', '垃圾', '危機', '」', '，', '大量', '民生', '及', '事業', '廢棄物', '無法', '進入', '焚化爐', '焚燒', '，', '只能', '堆積', '在', '垃圾', '處理場', '曝曬', '、', '雨淋', '，', '造成', '病媒', '蚊及', '細菌', '滋生', '，', '嚴重危害', '各縣市', '居民', '健康', '；', '為', '解決', '垃圾', '無處', '燒的', '窘境', '，', '環保署', '應', '積極', '協調', '各縣', '市政府', '有效', '發揮', '區域合作', '機制', '，', '建立', '風險', '預估', '及', '應變', '管理機制', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.749292373657227|中國國民黨
9|1|2|八、本院王委員惠美，鑒於「長期照顧十年計畫」為體卹家庭照顧者辛勞，推出長期照護暫托（喘息服務），補助天數依失能程度不同，輕度及中度失能者，每年補助14天；重度失能者，每年補助21天。為顧及家庭照顧者身心負擔，應酌以增加補助時間，提供照顧者適度休閒以舒緩照顧壓力，並考量財政之可行性，建議第一階段，輕度及中度失能者，每年18天補助；重度失能者，每年25天補助，後續再依財政能力調整延長補助時間。又，目前喘息服務多仰賴長期照護中心等機構，有嚴重不足情形，政府應考量喘息服務需求，加速長期照護體系建立並設置專為喘息服務之機構，以因應喘息服務需求。爰此，特向行政院提出質詢。|901||王惠美|鑒於「長期照顧十年計畫」為體卹家庭照顧者辛勞，推出長期照護暫托（喘息服務），補助天數依失能程度不同，輕度及中度失能者，每年補助14天；重度失能者，每年補助21天。為顧及家庭照顧者身心負擔，應酌以增加補助時間，提供照顧者適度休閒以舒緩照顧壓力，並考量財政之可行性，建議第一階段，輕度及中度失能者，每年18天補助；重度失能者，每年25天補助，後續再依財政能力調整延長補助時間。又，目前喘息服務多仰賴長期照護中心等機構，有嚴重不足情形，政府應考量喘息服務需求，加速長期照護體系建立並設置專為喘息服務之機構，以因應喘息服務需求。爰此，特向行政院提出質詢。|['鑒於', '「', '長期', '照顧', '十年', '計畫', '」', '為', '體卹', '家庭', '照顧', '者', '辛勞', '，', '推出', '長期', '照護', '暫托', '（', '喘息', '服務', '）', '，', '補助', '天數', '依失', '能', '程度', '不同', '，', '輕度', '及', '中度', '失能者', '，', '每年', '補助', '14', '天', '；', '重度', '失能者', '，', '每年', '補助', '21', '天', '。', '為', '顧及', '家庭', '照顧', '者', '身心', '負擔', '，', '應酌', '以', '增加', '補助', '時間', '，', '提供', '照顧', '者', '適度', '休閒', '以', '舒緩', '照顧', '壓力', '，', '並', '考量', '財政', '之', '可行性', '，', '建議', '第一階段', '，', '輕度', '及', '中度', '失能者', '，', '每年', '18', '天', '補助', '；', '重度', '失能者', '，', '每年', '25', '天', '補助', '，', '後續', '再', '依', '財政', '能力', '調整', '延長', '補助', '時間', '。', '又', '，', '目前', '喘息', '服務', '多', '仰賴', '長期', '照護', '中心', '等', '機構', '，', '有', '嚴重不足', '情形', '，', '政府', '應', '考量', '喘息', '服務', '需求', '，', '加速', '長期', '照護', '體系', '建立', '並', '設置', '專為', '喘息', '服務', '之', '機構', '，', '以', '因應', '喘息', '服務', '需求', '。', '爰', '此', '，', '特', '向', '行政院', '提出', '質詢', '。']|-5.814633369445801|中國國民黨
9|1|2|九、本院王委員惠美，鑒於我國已是世界上人口老化速度最快的國家之一，在進入高齡化社會後，高齡者的教育及學習將成為重要課題；然而根據教育部及多個學術機構調查顯示，目前我國高齡者對於學習活動的需求和參與率都在低標。為因應高齡化社會以及落實終身學習之政策，政府有必要重新思考高齡教育實施的目標與方式，提高高齡教育預算，並建立完善教學相關制度以及培育專業師資，特向行政院提出質詢。|901||王惠美|鑒於我國已是世界上人口老化速度最快的國家之一，在進入高齡化社會後，高齡者的教育及學習將成為重要課題；然而根據教育部及多個學術機構調查顯示，目前我國高齡者對於學習活動的需求和參與率都在低標。為因應高齡化社會以及落實終身學習之政策，政府有必要重新思考高齡教育實施的目標與方式，提高高齡教育預算，並建立完善教學相關制度以及培育專業師資，特向行政院提出質詢。|['鑒於', '我國', '已', '是', '世界', '上', '人口老化', '速度', '最快', '的', '國家', '之一', '，', '在', '進入', '高齡化', '社會', '後', '，', '高齡', '者', '的', '教育', '及', '學習', '將成', '為', '重要', '課題', '；', '然而', '根據', '教育部', '及', '多個', '學術', '機構', '調查', '顯示', '，', '目前', '我國', '高齡', '者', '對於', '學習', '活動', '的', '需求', '和', '參與率', '都', '在', '低標', '。', '為', '因應', '高齡化', '社會', '以及', '落實', '終身', '學習', '之', '政策', '，', '政府', '有', '必要', '重新', '思考', '高齡', '教育', '實施', '的', '目標', '與', '方式', '，', '提高', '高齡', '教育', '預算', '，', '並', '建立', '完善', '教學', '相關', '制度', '以及', '培育', '專業', '師資', '，', '特', '向', '行政院', '提出', '質詢', '。']|-5.537728786468506|中國國民黨
9|1|2|十、本院徐委員榛蔚，針對行政院院長今（105）年2月16日表示，經濟部地質調查所將於今年3月中依土壤液化狀態分級公布「全台土壤液化潛勢圖」，並由內政部提出配套措施，讓位於土壤液化潛勢區的民眾了解並做後續處理；政府積極作為實值嘉許，但如何保障民眾居住安全，並減緩民眾恐慌情緒，更為政府單位首要考量之務；爰建請相關中央主管單位於提出配套措施前應確切落實宣導，提供民眾充足資訊；內政部所提出之配套措施應涵括實際防災規劃，並研擬編列相關改善經費；後續亦應要求未來興建房屋應加強地質基礎和結構加強，克盡政府防治災害之責，特向行政院提出質詢。|901||徐榛蔚|針對行政院院長今（105）年2月16日表示，經濟部地質調查所將於今年3月中依土壤液化狀態分級公布「全台土壤液化潛勢圖」，並由內政部提出配套措施，讓位於土壤液化潛勢區的民眾了解並做後續處理；政府積極作為實值嘉許，但如何保障民眾居住安全，並減緩民眾恐慌情緒，更為政府單位首要考量之務；爰建請相關中央主管單位於提出配套措施前應確切落實宣導，提供民眾充足資訊；內政部所提出之配套措施應涵括實際防災規劃，並研擬編列相關改善經費；後續亦應要求未來興建房屋應加強地質基礎和結構加強，克盡政府防治災害之責，特向行政院提出質詢。|['針對', '行政院', '院長', '今', '（', '105', '）', '年', '2', '月', '16', '日', '表示', '，', '經濟部', '地質', '調查', '所將', '於今', '年', '3', '月', '中', '依', '土壤液化', '狀態', '分級', '公布', '「', '全', '台', '土壤液化', '潛勢', '圖', '」', '，', '並由', '內政部', '提出', '配套措施', '，', '讓', '位於', '土壤液化', '潛勢', '區的民眾', '了解', '並做', '後續', '處理', '；', '政府', '積極', '作為', '實值', '嘉許', '，', '但', '如何', '保障', '民眾', '居住', '安全', '，', '並', '減緩', '民眾', '恐慌', '情緒', '，', '更為', '政府', '單位', '首要', '考量', '之務', '；', '爰', '建請', '相關', '中央', '主管', '單', '位於', '提出', '配套措施', '前應', '確切', '落實', '宣導', '，', '提供', '民眾', '充足', '資訊', '；', '內政部', '所', '提出', '之', '配套措施', '應', '涵括', '實際', '防災', '規劃', '，', '並', '研擬', '編列', '相關', '改善', '經費', '；', '後續', '亦', '應', '要求', '未來', '興建', '房屋', '應', '加強', '地質', '基礎', '和', '結構', '加強', '，', '克盡', '政府', '防治', '災害', '之責', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.218381404876709|中國國民黨
9|1|2|十一、本院徐委員榛蔚，針對今（105）年2月6日發生之南台強震，再度對國人敲響天然災害的警鐘，而因強震所造成多間房舍崩塌與上百生命消逝，亦引發國人對於建築安全之重視；除相關地質狀況之調查與建築物體檢事項刻不容緩，相關法規之檢討修正更為必須，爰建請中央主管機關於一個月內完成建築管理相關法規之通盤檢討，並續就不符現行狀況者研提修正內容，以強化建築管理相關法制，俾使法律規範切合實際建管需求，特向行政院提出質詢。|901||徐榛蔚|針對今（105）年2月6日發生之南台強震，再度對國人敲響天然災害的警鐘，而因強震所造成多間房舍崩塌與上百生命消逝，亦引發國人對於建築安全之重視；除相關地質狀況之調查與建築物體檢事項刻不容緩，相關法規之檢討修正更為必須，爰建請中央主管機關於一個月內完成建築管理相關法規之通盤檢討，並續就不符現行狀況者研提修正內容，以強化建築管理相關法制，俾使法律規範切合實際建管需求，特向行政院提出質詢。|['針對', '今', '（', '105', '）', '年', '2', '月', '6', '日', '發生', '之', '南台', '強震', '，', '再度', '對', '國人', '敲響', '天然', '災害', '的', '警鐘', '，', '而', '因', '強震', '所', '造成', '多間', '房舍', '崩塌', '與', '上百', '生命', '消逝', '，', '亦', '引發', '國人', '對於', '建築安全', '之', '重視', '；', '除', '相關', '地質', '狀況', '之', '調查', '與', '建築物', '體檢', '事項', '刻不容緩', '，', '相關', '法規', '之', '檢討', '修正', '更為', '必須', '，', '爰', '建請', '中央', '主管', '機', '關於', '一個月', '內', '完成', '建築', '管理', '相關', '法規', '之', '通盤', '檢討', '，', '並續', '就', '不符', '現行', '狀況', '者', '研提', '修正', '內容', '，', '以', '強化', '建築', '管理', '相關', '法制', '，', '俾使', '法律', '規範', '切合實際', '建管', '需求', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.624251365661621|中國國民黨
9|1|2|十二、本院徐委員榛蔚，針對今（2/18）中國時報指出中油擬向經濟部提出浮動油價修正案，調漲偏遠、郊外觀光景點油料售價乙事，至表關心。由於汽油售價調整向來攸關民生甚鉅，中油既為國營事業，除在市場營運成本考量外，更需肩負政府力求平衡城鄉發展差距、維護消費者公平正義等責任，而偏遠及離島居民本就居於交通劣勢，補貼照顧都已嫌不足，怎能以地域歧視作為漲價之藉口，特向行政院提出質詢。|901||徐榛蔚|針對今（2/18）中國時報指出中油擬向經濟部提出浮動油價修正案，調漲偏遠、郊外觀光景點油料售價乙事，至表關心。由於汽油售價調整向來攸關民生甚鉅，中油既為國營事業，除在市場營運成本考量外，更需肩負政府力求平衡城鄉發展差距、維護消費者公平正義等責任，而偏遠及離島居民本就居於交通劣勢，補貼照顧都已嫌不足，怎能以地域歧視作為漲價之藉口，特向行政院提出質詢。|['針對', '今', '（', '2', '/', '18', '）', '中國時報', '指出', '中油', '擬向', '經濟部', '提出', '浮動', '油價', '修正案', '，', '調漲', '偏遠', '、', '郊外', '觀光', '景點', '油料', '售價', '乙事', '，', '至表', '關心', '。', '由於', '汽油', '售價', '調整', '向來', '攸關', '民生', '甚鉅', '，', '中油', '既為', '國營事業', '，', '除', '在', '市場', '營運', '成本', '考量', '外', '，', '更', '需', '肩負', '政府', '力求', '平衡', '城鄉', '發展', '差距', '、', '維護', '消費者', '公平正義', '等', '責任', '，', '而', '偏遠', '及', '離島', '居民', '本', '就', '居於', '交通', '劣勢', '，', '補貼', '照顧', '都', '已', '嫌', '不足', '，', '怎能', '以', '地域', '歧視', '作為', '漲價', '之', '藉口', '，', '特', '向', '行政院', '提出', '質詢', '。']|-8.302933692932129|中國國民黨
9|1|2|十三、本院徐委員榛蔚，針對近日國立政治大學（以下簡稱政大）與國立台灣科技大學（以下簡稱台科大）發表聯合聲明，表明兩校有意朝併校方向合作；惟依國內教育體系區分，政大係一般教育體系翹楚學府，台科大為技職教育體系龍頭學校，兩所本質優良之學校，合併之舉對我國教育體系發展與兩校全體師生權益之影響重大，但兩校師生多表示未曾被明確告知相關消息，主管機關教育部更稱意外，顯示兩校於研議整併方案時，未對學校師生充分揭露資訊，主管機關亦未掌握所屬院校情形，於師生之權益保障顯有所疏漏，爰要求教育部應儘速就國立大專院校整合方案進行檢討，並就目前整合（模式包括校內整合、校際整合、大學系統及整併）研議中或進行中之國立大專院校其各別影響進行評估，特向行政院提出質詢。|901||徐榛蔚|針對近日國立政治大學（以下簡稱政大）與國立台灣科技大學（以下簡稱台科大）發表聯合聲明，表明兩校有意朝併校方向合作；惟依國內教育體系區分，政大係一般教育體系翹楚學府，台科大為技職教育體系龍頭學校，兩所本質優良之學校，合併之舉對我國教育體系發展與兩校全體師生權益之影響重大，但兩校師生多表示未曾被明確告知相關消息，主管機關教育部更稱意外，顯示兩校於研議整併方案時，未對學校師生充分揭露資訊，主管機關亦未掌握所屬院校情形，於師生之權益保障顯有所疏漏，爰要求教育部應儘速就國立大專院校整合方案進行檢討，並就目前整合（模式包括校內整合、校際整合、大學系統及整併）研議中或進行中之國立大專院校其各別影響進行評估，特向行政院提出質詢。|['針對', '近日', '國立政治大學', '（', '以下', '簡稱', '政大', '）', '與', '國立', '台灣', '科技', '大學', '（', '以下', '簡稱', '台', '科大', '）', '發表', '聯合聲明', '，', '表明', '兩校', '有意', '朝', '併', '校', '方向', '合作', '；', '惟依', '國內', '教育', '體系', '區分', '，', '政大', '係', '一般', '教育', '體系', '翹楚', '學府', '，', '台', '科大', '為', '技職', '教育', '體系', '龍頭', '學校', '，', '兩所', '本質', '優良', '之', '學校', '，', '合併', '之舉', '對', '我國', '教育', '體系', '發展', '與', '兩校', '全體師生', '權益', '之', '影響', '重大', '，', '但', '兩校', '師生', '多', '表示', '未曾', '被', '明確', '告知', '相關', '消息', '，', '主管機關', '教育部', '更稱', '意外', '，', '顯示', '兩校', '於', '研議整', '併', '方案', '時', '，', '未', '對', '學校', '師生', '充分', '揭露', '資訊', '，', '主管機關', '亦', '未', '掌握', '所屬', '院校', '情形', '，', '於', '師生', '之', '權益', '保障', '顯', '有所', '疏漏', '，', '爰', '要求', '教育部', '應', '儘速', '就', '國立', '大專院校', '整合', '方案', '進行', '檢討', '，', '並就', '目前', '整合', '（', '模式', '包括', '校內', '整合', '、', '校際', '整合', '、', '大學', '系統', '及整', '併', '）', '研議', '中', '或', '進行', '中', '之', '國立', '大專院校', '其', '各別', '影響', '進行', '評估', '，', '特', '向', '行政院', '提出', '質詢', '。']|-7.40806770324707|中國國民黨
9|1|2|十四、本院蔣委員萬安，有鑑於知名法國藍帶廚藝學院擬於台灣設立據點，先因外資之限制，無法在台灣設立分校；復轉與高雄餐飲管理學院合資成立公司，欲聘兩名法國藍帶名廚來台授課，依法須以補習班名義招生，卻又礙於「就業服務法」之規定，致無法對外開班授課。此事件不僅凸顯我國相關法規有過時且僵化之虞，所涉之行政部門如教育部與勞動部等，亦缺乏積極而彈性之態度，審理外籍專業人士來台工作之案件。職是，本席主張在不影響本國勞工之權益下，相關部會應儘速檢討研修相關法令，以因應國際人才流動之趨勢；同時依規定增列指定外國人在台得從事之專門技術性工作內容，讓法國藍帶名廚得以來台教授廚藝，以滿足企業攬才及國人職能發展之需求，特向行政院提出質詢。|901||蔣萬安|有鑑於知名法國藍帶廚藝學院擬於台灣設立據點，先因外資之限制，無法在台灣設立分校；復轉與高雄餐飲管理學院合資成立公司，欲聘兩名法國藍帶名廚來台授課，依法須以補習班名義招生，卻又礙於「就業服務法」之規定，致無法對外開班授課。此事件不僅凸顯我國相關法規有過時且僵化之虞，所涉之行政部門如教育部與勞動部等，亦缺乏積極而彈性之態度，審理外籍專業人士來台工作之案件。職是，本席主張在不影響本國勞工之權益下，相關部會應儘速檢討研修相關法令，以因應國際人才流動之趨勢；同時依規定增列指定外國人在台得從事之專門技術性工作內容，讓法國藍帶名廚得以來台教授廚藝，以滿足企業攬才及國人職能發展之需求，特向行政院提出質詢。|['有鑑於', '知名', '法國', '藍帶', '廚藝', '學院', '擬於', '台灣', '設立', '據點', '，', '先因', '外資', '之', '限制', '，', '無法', '在', '台灣', '設立', '分校', '；', '復轉', '與', '高雄', '餐飲', '管理', '學院', '合資', '成立', '公司', '，', '欲聘', '兩名', '法國', '藍帶', '名廚', '來台', '授課', '，', '依法', '須以', '補習班', '名義', '招生', '，', '卻', '又', '礙於', '「', '就業', '服務', '法', '」', '之', '規定', '，', '致', '無法', '對外', '開班', '授課', '。', '此', '事件', '不僅', '凸顯', '我國', '相關', '法規', '有', '過時', '且', '僵化', '之虞', '，', '所涉', '之', '行政部門', '如', '教育部', '與', '勞動部', '等', '，', '亦', '缺乏', '積極', '而', '彈性', '之', '態度', '，', '審理', '外籍', '專業人士', '來台', '工作', '之', '案件', '。', '職是', '，', '本席', '主張', '在', '不', '影響', '本國', '勞工', '之', '權益', '下', '，', '相關', '部會', '應', '儘速', '檢討', '研修', '相關', '法令', '，', '以', '因應', '國際', '人才流動', '之', '趨勢', '；', '同時', '依', '規定', '增列', '指定', '外國人', '在', '台', '得', '從事', '之', '專門', '技術性', '工作', '內容', '，', '讓', '法國', '藍帶', '名廚', '得', '以來', '台', '教授', '廚藝', '，', '以', '滿足', '企業', '攬', '才', '及', '國人', '職能', '發展', '之', '需求', '，', '特', '向', '行政院', '提出', '質詢', '。']|-7.62844181060791|中國國民黨
9|1|2|十五、本院林委員為洲，針對我國民眾對於自身勞工權益了解薄弱，使民眾於職場上遭遇到相關勞工問題時，因自身對於勞工權益相關法規的不了解，致自身相關權益受損，故為使我國人民加強基本勞工權益意識，應將基本勞工權益相關規範和程序管道納入各級學校課程，敬請行政相關單位研議後提出相關政策，特向行政院提出質詢。|901||林為洲|針對我國民眾對於自身勞工權益了解薄弱，使民眾於職場上遭遇到相關勞工問題時，因自身對於勞工權益相關法規的不了解，致自身相關權益受損，故為使我國人民加強基本勞工權益意識，應將基本勞工權益相關規範和程序管道納入各級學校課程，敬請行政相關單位研議後提出相關政策，特向行政院提出質詢。|['針對', '我', '國民', '眾', '對於', '自身', '勞工', '權益', '了解', '薄弱', '，', '使民眾', '於', '職', '場上', '遭遇', '到', '相關', '勞工', '問題', '時', '，', '因', '自身', '對於', '勞工', '權益', '相關', '法規', '的', '不', '了解', '，', '致', '自身', '相關', '權益', '受損', '，', '故為', '使', '我國', '人民', '加強', '基本', '勞工', '權益', '意識', '，', '應將', '基本', '勞工', '權益', '相關', '規範', '和', '程序', '管道', '納入', '各級', '學校', '課程', '，', '敬請', '行政', '相關', '單位', '研議', '後', '提出', '相關', '政策', '，', '特', '向', '行政院', '提出', '質詢', '。']|-4.685457229614258|中國國民黨
9|1|2|十六、本院林委員為洲，針對我國觀光市場，近日東南亞旅客逐漸增多；另東協市場係為世界各國爭取的新興經濟體之一，惟臺灣東南亞語言之人才培育長期欠缺，且並未因新住民而取得優勢，爰此急需檢討。故本席要求行政院相關部門，以我國東南亞新住民為主，制定一系列東南亞語言、文化專家培育政策，並鼓勵大學將原已飽和的外文（英文）系改設為東南亞語相關學系，以利推廣我國與東南亞國家深化交往之基礎，特向行政院提出質詢。|901||林為洲|針對我國觀光市場，近日東南亞旅客逐漸增多；另東協市場係為世界各國爭取的新興經濟體之一，惟臺灣東南亞語言之人才培育長期欠缺，且並未因新住民而取得優勢，爰此急需檢討。故本席要求行政院相關部門，以我國東南亞新住民為主，制定一系列東南亞語言、文化專家培育政策，並鼓勵大學將原已飽和的外文（英文）系改設為東南亞語相關學系，以利推廣我國與東南亞國家深化交往之基礎，特向行政院提出質詢。|['針對', '我國', '觀光', '市場', '，', '近日', '東南亞', '旅客', '逐漸', '增多', '；', '另東協', '市場', '係', '為', '世界', '各國', '爭取', '的', '新興', '經濟體', '之一', '，', '惟', '臺灣', '東南亞', '語言', '之', '人才', '培育', '長期', '欠缺', '，', '且', '並未', '因新', '住民', '而', '取得', '優勢', '，', '爰', '此', '急需', '檢討', '。', '故', '本席', '要求', '行政院', '相關', '部門', '，', '以', '我國', '東南亞', '新', '住民', '為主', '，', '制定', '一系列', '東南亞', '語言', '、', '文化', '專家', '培育', '政策', '，', '並', '鼓勵', '大學', '將原', '已', '飽和', '的', '外文', '（', '英文', '）', '系改', '設為', '東南亞', '語', '相關', '學系', '，', '以利', '推廣', '我國', '與', '東南亞', '國家', '深化', '交往', '之', '基礎', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.6338348388671875|中國國民黨
9|1|2|十七、本院林委員為洲，針對台灣食品標示的品項與內容雜多，消費者面對眾多化學名詞，大部分都不清楚其意涵。尤以國人常食用之泡麵為主，其標示內容成分，共多達近百種以上，面對眾多的化學名詞，民眾不見得全盤了解，故學者及專家建議適當標示食品成分，才能真正保障食安。爰此本席要求衛福部等相關機關，研議將現行標示品項朝向簡化，特向行政院提出質詢。|901||林為洲|針對台灣食品標示的品項與內容雜多，消費者面對眾多化學名詞，大部分都不清楚其意涵。尤以國人常食用之泡麵為主，其標示內容成分，共多達近百種以上，面對眾多的化學名詞，民眾不見得全盤了解，故學者及專家建議適當標示食品成分，才能真正保障食安。爰此本席要求衛福部等相關機關，研議將現行標示品項朝向簡化，特向行政院提出質詢。|['針對', '台灣', '食品', '標示', '的', '品項', '與', '內容', '雜多', '，', '消費者', '面對', '眾多', '化學', '名詞', '，', '大部分', '都', '不', '清楚', '其', '意涵', '。', '尤', '以', '國人', '常', '食用', '之泡', '麵', '為', '主', '，', '其', '標示', '內容', '成分', '，', '共', '多達', '近', '百種', '以上', '，', '面對', '眾多', '的', '化學', '名詞', '，', '民眾', '不見得', '全盤', '了解', '，', '故', '學者', '及', '專家建議', '適當', '標示', '食品', '成分', '，', '才能', '真正', '保障', '食安', '。', '爰', '此', '本席', '要求', '衛福部', '等', '相關', '機關', '，', '研議將', '現行', '標示', '品項', '朝向', '簡化', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.659247875213623|中國國民黨
